#G(0/1) F(m/min)      X(m)        Y(m)        Z(m)       E(mm)     Rx        Ry          Rz       seg#
1 0.20000385750085822 0.005032086527703886 0.03261057968348724 0.02180436292655526 2.35779942 2.61799265 0.0 0.0 0
1 0.2000052127455195 0.005032078189990829 0.03266063949917252 0.02189106604563863 2.3630301 2.61799265 0.0 0.0 0
1 0.20000624976930292 0.0050320698476971175 0.032710699583696934 0.02197777960913194 2.36826079 2.61799265 0.0 0.0 0
1 0.2000073033359493 0.005032061501030093 0.03276075994263781 0.022064483622949063 2.37349147 2.61799265 0.0 0.0 0
1 0.20000870933394918 0.0050320531497935975 0.03281081066504241 0.022151198239520647 2.37872215 2.61799265 0.0 0.0 0
1 0.20001080687962888 0.005032044794194856 0.03286087192409991 0.022237903758739856 2.38395284 2.61799265 0.0 0.0 0
1 0.20001395241373515 0.005032036434037341 0.03291093398158266 0.022324620635742094 2.38918352 2.61799265 0.0 0.0 0
1 0.2000185109180673 0.0050320280695284785 0.03296099718943506 0.02241132948283998 2.3944142 2.61799265 0.0 0.0 0
1 0.20002483847806718 0.005032019700471592 0.033011061989717046 0.022498051069093077 2.39964489 2.61799265 0.0 0.0 0
1 0.20003323939263049 0.005032011327074417 0.03306112889903405 0.02258476629236519 2.40487557 2.61799265 0.0 0.0 0
1 0.2000438639977821 0.00503200294914013 0.03311119847424886 0.022671496119715924 2.41010625 2.61799265 0.0 0.0 0
1 0.20005662941393107 0.00503199456687671 0.033161271248762995 0.02275822147639813 2.41533693 2.61799265 0.0 0.0 0
1 0.20007107053120932 0.005031986180087124 0.03321134764419096 0.022844963093126364 2.42056762 2.61799265 0.0 0.0 0
1 0.20008634813250184 0.005031977788979564 0.03326142786715623 0.022931701327181777 2.4257983 2.61799265 0.0 0.0 0
1 0.20010117891607845 0.0050319693933568175 0.03331151180990106 0.023018455990940507 2.43102898 2.61799265 0.0 0.0 0
1 0.20011404920152914 0.0050319609934273675 0.03336159897797271 0.02310520622675214 2.43625967 2.61799265 0.0 0.0 0
1 0.20012325809704093 0.005031952588993899 0.03341168846007218 0.02319197045547115 2.44149035 2.61799265 0.0 0.0 0
1 0.20012730305150975 0.005031944180265217 0.03346176895690711 0.023278726426455384 2.44672103 2.61799265 0.0 0.0 0
1 0.2001249112268906 0.005031935767043857 0.03351185886569422 0.02336549136443541 2.45195172 2.61799265 0.0 0.0 0
1 0.20011548179849695 0.005031927349286799 0.03356194641730545 0.023452242206864572 2.4571824 2.61799265 0.0 0.0 0
1 0.20009898068910703 0.005031918926647864 0.03361202984545307 0.023538995897016322 2.46241308 2.61799265 0.0 0.0 0
1 0.20007614616226624 0.005031910498136617 0.03366210756091906 0.023625739685641627 2.46764377 2.61799265 0.0 0.0 0
1 0.20004831941070672 0.005031902061312206 0.03371217831130964 0.0237124614076742 2.47287445 2.61799265 0.0 0.0 0
1 0.20001729552963385 0.005031893610951554 0.0337622412961752 0.023799179681771216 2.47810513 2.61799265 0.0 0.0 0
1 0.19998515306972348 0.005031885137479472 0.033812296232164134 0.023885874023423674 2.48333581 2.61799265 0.0 0.0 0
1 0.19995397471318188 0.005031876626098743 0.03386234335663027 0.023972564851239896 2.4885665 2.61799265 0.0 0.0 0
1 0.1999256609280692 0.005031868058234702 0.03391238338513518 0.02405923341262449 2.49379718 2.61799265 0.0 0.0 0
1 0.19990179893418059 0.005031859416571071 0.03396241742583981 0.024145901633568743 2.49902786 2.61799265 0.0 0.0 0
1 0.19988348185661037 0.00503185069309499 0.03401244686989591 0.024232551925915006 2.50425855 2.61799265 0.0 0.0 0
1 0.19987131262608776 0.0050318418966675 0.03406247325302117 0.024319206945009123 2.50948923 2.61799265 0.0 0.0 0
1 0.19986519889122153 0.005031833055155733 0.03411249810165181 0.024405849322762962 2.51471991 2.61799265 0.0 0.0 0
1 0.19986450192888378 0.005031824209129127 0.03416251277455039 0.02449250139600229 2.5199506 2.61799265 0.0 0.0 0
1 0.19986805332540017 0.005031815399178898 0.034212538344767625 0.02457914500704469 2.52518128 2.61799265 0.0 0.0 0
1 0.19987461132427553 0.005031806653221138 0.03426256556545326 0.02466580144942677 2.53041196 2.61799265 0.0 0.0 0
1 0.19988318188327517 0.005031797980189891 0.03431259494721777 0.024752451604354065 2.53564265 2.61799265 0.0 0.0 0
1 0.19989353282633107 0.005031789372142083 0.034362626928926124 0.024839116235751465 2.54087333 2.61799265 0.0 0.0 0
1 0.1999061387297498 0.0050317808118260764 0.03441266207624215 0.02492577633125143 2.54610401 2.61799265 0.0 0.0 0
1 0.19992212636351805 0.005031772280709789 0.0344627012276744 0.025012453352017235 2.5513347 2.61799265 0.0 0.0 0
1 0.19994264475360238 0.005031763764027493 0.034512745517330586 0.02509912927006396 2.55656538 2.61799265 0.0 0.0 0
1 0.1999683954294196 0.0050317552522172225 0.03456279624984201 0.025185826350824555 2.56179606 2.61799265 0.0 0.0 0
1 0.19999902918105505 0.005031746740066196 0.03461285464716576 0.02527252671461276 2.56702674 2.61799265 0.0 0.0 0
1 0.20003294765896534 0.005031738225133732 0.03466292153043972 0.025359251785837464 2.57225743 2.61799265 0.0 0.0 0
1 0.20006735050267094 0.005031729706432657 0.03471299701925192 0.0254459817723098 2.57748811 2.61799265 0.0 0.0 0
1 0.20009862365432432 0.005031721183613597 0.034763080333375204 0.025532735321894845 2.58271879 2.61799265 0.0 0.0 0
1 0.20012305443719874 0.005031712656635443 0.034813169756999184 0.02561948946057355 2.58794948 2.61799265 0.0 0.0 0
1 0.20013749173800696 0.005031704125296871 0.03486325279358838 0.02570625986087691 2.59318016 2.61799265 0.0 0.0 0
1 0.20014013400263247 0.0050316955898088 0.03491334649365786 0.025793031409635788 2.59841084 2.61799265 0.0 0.0 0
1 0.20013093684702699 0.005031687049969744 0.03496343789128861 0.02587978896473768 2.60364153 2.61799265 0.0 0.0 0
1 0.20011163614018218 0.0050316785059908095 0.03501352446534722 0.025966548154203888 2.60887221 2.61799265 0.0 0.0 0
1 0.20008559070890067 0.005031669957670215 0.035063604524980634 0.026053286044744065 2.61410289 2.61799265 0.0 0.0 0
1 0.2000570241178237 0.00503166140521913 0.03511367744440396 0.02614002154864951 2.61933358 2.61799265 0.0 0.0 0
1 0.20003039260757724 0.0050316528484354054 0.035163743706547096 0.026226735500075864 2.62456426 2.61799265 0.0 0.0 0
1 0.20000955248437075 0.005031644287530014 0.03521380476266407 0.026313450411775217 2.62979494 2.61799265 0.0 0.0 0
1 0.19999725823965842 0.0050316357222979875 0.03526386275100338 0.026400149988061502 2.63502562 2.61799265 0.0 0.0 0
1 0.19999483001661247 0.005031627152944055 0.035313920140113225 0.02648685850642725 2.64025631 2.61799265 0.0 0.0 0
1 0.20000213921430726 0.0050316185792406605 0.03536397936623709 0.02657356018933301 2.64548699 2.61799265 0.0 0.0 0
1 0.20001780219453433 0.0050316100013352945 0.035414042519173114 0.026660278659266894 2.65071767 2.61799265 0.0 0.0 0
1 0.20003959791909323 0.005031601418852885 0.03546411113199286 0.026746996574295114 2.65594836 2.61799265 0.0 0.0 0
1 0.20006492276825155 0.005031592831623987 0.035514186088896074 0.026833735467760196 2.66117904 2.61799265 0.0 0.0 0
1 0.200091460201275 0.005031584238629085 0.03556425768895064 0.02692047585877274 2.66640972 2.61799265 0.0 0.0 0
1 0.20011753243214878 0.005031575638544817 0.03561434582197201 0.02700723755658459 2.67164041 2.61799265 0.0 0.0 0
1 0.20014275435609988 0.0050315670284239175 0.03566444026905673 0.027094000181721967 2.67687109 2.61799265 0.0 0.0 0
1 0.20016795393113881 0.005031558404018525 0.03571454103095823 0.027180783734935182 2.68210177 2.61799265 0.0 0.0 0
1 0.20019546955083933 0.005031549758218358 0.0357646486800894 0.027267569207814306 2.68733246 2.61799265 0.0 0.0 0
1 0.20022857048490075 0.005031541081269129 0.03581476462238248 0.027354379036671494 2.69256314 2.61799265 0.0 0.0 0
1 0.2002711710324842 0.005031532359842239 0.035864891224391265 0.02744119732336599 2.69779382 2.61799265 0.0 0.0 0
1 0.20032655447032044 0.0050315235767930625 0.035915031695144574 0.027528049631398037 2.70302451 2.61799265 0.0 0.0 0
1 0.20039637053044762 0.00503151471306471 0.03596518962978119 0.027614922194835936 2.70825519 2.61799265 0.0 0.0 0
1 0.20047882663491626 0.005031505749249257 0.03601536820462035 0.027701840526010314 2.71348587 2.61799265 0.0 0.0 0
1 0.20056810067334618 0.005031496667382711 0.03606556909704926 0.027788787549606293 2.71871655 2.61799265 0.0 0.0 0
1 0.20065365040460065 0.00503148745471972 0.03611579138406871 0.027875781702277364 2.72394724 2.61799265 0.0 0.0 0
1 0.20072196566984704 0.005031478079330714 0.03616603069936747 0.02796280551402142 2.72917792 2.61799265 0.0 0.0 0
1 0.2007587886736797 0.005031468445577414 0.036216269042330954 0.028049835339620674 2.7344086 2.61799265 0.0 0.0 0
1 0.20075183070189287 0.0050314582373688155 0.036266515284211334 0.028136872415983914 2.73963929 2.61799265 0.0 0.0 0
1 0.20069486012576093 0.0050314467097066174 0.036316746417497034 0.028223875248070074 2.74486997 2.61799265 0.0 0.0 0
1 0.20058691180387817 0.005031432275979037 0.03636694884492291 0.028310842286791274 2.75010065 2.61799265 0.0 0.0 0
1 0.20043218811218838 0.005031412051633478 0.036417109332866196 0.028397734076958413 2.75533134 2.61799265 0.0 0.0 0
1 0.2002362710967964 0.00503138145651804 0.03646721525724272 0.02848455413451718 2.76056202 2.61799265 0.0 0.0 0
1 0.2000047877032923 0.005031334165803586 0.03651725450881505 0.02857126886531778 2.7657927 2.61799265 0.0 0.0 0
1 0.19974415956824487 0.005031262761008291 0.03656721603199416 0.02865788779024802 2.77102339 2.61799265 0.0 0.0 0
1 0.19946623957144138 0.005031160343679017 0.03661709198704413 0.028744385451296272 2.77625407 2.61799265 0.0 0.0 0
1 0.1991936857245682 0.00503102300629231 0.036666881652089575 0.02883078528361594 2.78148475 2.61799265 0.0 0.0 0
1 0.19896027921058768 0.005030852456540497 0.03671659566854857 0.028917083845859917 2.78671544 2.61799265 0.0 0.0 0
1 0.198805298169162 0.005030657553336231 0.036766258087329015 0.029003332481616382 2.79194612 2.61799265 0.0 0.0 0
1 0.1987587994852536 0.00503045354717536 0.036815903899589775 0.029089553866005147 2.7971768 2.61799265 0.0 0.0 0
1 0.19882960486844664 0.00503025871019391 0.03686557178964266 0.029175813392906643 2.80240748 2.61799265 0.0 0.0 0
1 0.19899741050414677 0.005030089463292791 0.03691528457191468 0.02926212837734935 2.80763817 2.61799265 0.0 0.0 0
1 0.19922095897495776 0.005029956103416139 0.03696508148287005 0.029348539798538634 2.81286885 2.61799265 0.0 0.0 0
1 0.19945145751078122 0.00502986099891409 0.037014955586866995 0.029435029993777877 2.81809953 2.61799265 0.0 0.0 0
1 0.19965071503727855 0.005029799732018814 0.037064896823496625 0.029521606623928612 2.82333022 2.61799265 0.0 0.0 0
1 0.19979909960946077 0.005029764135000216 0.037114888324900404 0.0296082300399384 2.8285609 2.61799265 0.0 0.0 0
1 0.1998959936141591 0.0050297455426686994 0.037164912772205703 0.02969490044136906 2.83379158 2.61799265 0.0 0.0 0
1 0.1999520781252064 0.005029736914276929 0.037214956358801364 0.02978158221790319 2.83902227 2.61799265 0.0 0.0 0
1 0.19998214504261752 0.005029733682085988 0.0372650102336066 0.029868285432915247 2.84425295 2.61799265 0.0 0.0 0
